04-19-15.37.18,04-19-15.37.18,36.44274809,0.138931298,0.510178117,0.45997819,0.560478476,weights,0.240266223,1.605060547,-3.775200595,-1.498957226,-0.943946964,3.092740312,-3.905177599,2.032819756,rows,0.2,
04-19-15.37.18,04-19-15.37.18,26.95054945,0.445054945,0.47770253,0.476993595,0.405906593,weights,0.08741104,-2.405908973,2.374152804,2.779475859,1.164607118,3.584018286,0.765749799,-0.722784631,rows,0,
04-19-15.37.18,04-19-15.37.18,25.86170213,0.4375,0.492907801,0.480975901,0.443292463,weights,-2.272208684,-1.092519788,3.217960589,3.006418283,0.037118205,2.7577031,0.066162294,2.181293923,rows,0.2,
04-19-15.37.18,04-19-15.37.18,30.64179104,0.196517413,0.469865207,0.447575401,0.427038362,weights,-1.490810239,2.449037561,-2.096162413,0.635974969,1.355929084,-0.205355609,-3.703016967,0.34932462,rows,3,
04-19-15.37.18,04-19-15.37.18,55.65060241,0.177108434,0.471001878,0.44215217,0.362611737,weights,0.84456225,-2.188733417,-3.069433613,-1.368201814,1.414195889,-1.243985994,0.480652384,-3.213919763,rows,0,
04-19-15.37.17,04-19-15.37.18,6.665349144,0.48629776,0.726829953,0.667832168,0.695940382,weights,-1.333286656,2.332978298,2.763212715,-1.565919599,2.507855114,-1.140877461,2.82786871,2.037809666,rows,44.4,
04-19-15.37.18,04-19-15.37.18,42.48148148,0.391049383,0.425925926,0.450995807,0.45473251,weights,-3.00312122,-0.832630747,-0.033118817,3.424068428,-0.45640524,2.063520126,0.319489215,0.727734855,rows,0.4,
04-19-15.37.18,04-19-15.37.18,9.677374302,0.51801676,0.612905028,0.606073628,0.514481035,weights,-0.199672226,2.120233926,1.797728938,1.405099237,3.001989352,-0.437605404,-1.435099651,1.334801591,rows,40,
04-19-15.37.17,04-19-15.37.18,9.878326996,0.309885932,0.574210043,0.597695352,0.591526344,weights,3.346263713,3.742522877,-1.960793563,1.876709373,2.464352658,-1.850843201,0.087725141,2.505550186,rows,87.6,
04-19-15.37.18,04-19-15.37.18,71.31460674,0.316292135,0.422085845,0.427909769,0.383261732,weights,-3.925305128,-2.432108985,2.537562164,0.419102938,-2.858476191,-3.025369951,1.202188939,-3.082962596,rows,0,
04-19-15.37.18,04-19-15.37.18,14.24390244,0.277235772,0.712824548,0.520533667,0.401193507,weights,-1.702017739,3.42443097,0.721267205,-2.642540163,2.357869907,-1.483321927,-2.456335964,-3.112244195,rows,0,
04-19-15.37.17,04-19-15.37.19,7.391366906,0.346906475,0.681406599,0.674308746,0.648712609,weights,0.196483258,0.197295234,2.044141045,-1.582497376,3.900291065,1.861794557,0.873740669,3.570770229,rows,94,
04-19-15.37.17,04-19-15.37.19,9.464383562,0.478458904,0.584895458,0.564442031,0.513555936,weights,-1.489535762,3.042912219,1.100536635,2.095940764,-0.146054271,-0.464645751,1.725825946,-0.432559921,rows,99.6,
04-19-15.37.19,04-19-15.37.19,20.4787234,0.140691489,0.532449237,0.478723404,0.313947991,weights,2.321395916,2.310126194,-2.900857127,-3.313561701,3.455570727,3.73672692,0.702405067,-3.092000896,rows,0.6,
04-19-15.37.19,04-19-15.37.19,17.55050505,0.148232323,0.563420272,0.479843074,0.256453423,weights,1.11113189,1.994461025,2.331455002,-2.325711659,3.801545864,1.118496208,3.888034646,-3.346849167,rows,1.2,
04-19-15.37.19,04-19-15.37.19,10.83974359,0.265384615,0.731689515,0.542124542,0.361805744,weights,-1.071088815,2.611495816,2.324296873,-1.29710228,4,-0.775956717,3.11011846,-1.491489149,rows,0,
04-19-15.37.19,04-19-15.37.19,11.1572327,0.307861635,0.760574405,0.583571565,0.389582065,weights,-1.974829708,2.459361027,3.520050885,-3.287033299,2.474498526,-1.875726655,0.886364088,1.685869938,rows,0,
04-19-15.37.19,04-19-15.37.19,8.23566879,0.232484076,0.815343749,0.629365254,0.379517641,weights,-1.114622708,0.984701317,2.287056497,-1.498437783,2.820755615,-3.811432937,2.783817752,0.295110275,rows,0,
04-19-15.37.19,04-19-15.37.19,12.43975904,0.14186747,0.627552125,0.505641614,0.370275219,weights,-1.133971856,2.572001161,-1.636623806,-1.793535805,-1.901555827,-2.151706232,3.308573787,1.743800304,rows,0.4,
04-19-15.37.19,04-19-15.37.19,7.026431718,0.265198238,0.779043028,0.609234785,0.433451289,weights,-0.315875895,2.504259378,0.545696915,-2.68824427,2.126091098,-1.680892109,3.220742206,2.135920358,rows,3.6,
04-19-15.37.19,04-19-15.37.19,8.473053892,0.324251497,0.775845135,0.61981697,0.429582394,weights,-1.152400457,-0.536392286,2.715649875,-1.742176162,4,-1.05117786,4,0.87209637,rows,0.4,
04-19-15.37.19,04-19-15.37.19,19.82300885,0.369026549,0.685349066,0.515316542,0.406277944,weights,-1.733326552,2.004039021,2.913168396,-1.931585045,-2.306007628,-1.853585154,2.979272788,-2.411605568,rows,0,
04-19-15.37.19,04-19-15.37.19,5.596938776,0.41875,0.784733124,0.653413089,0.559204932,weights,0.798073474,2.146357174,2.463848521,-2.018418773,1.955178226,-0.202464134,1.844548554,1.893755408,rows,15.6,
04-19-15.37.19,04-19-15.37.19,14.81481481,0.287777778,0.74718746,0.549382716,0.380230059,weights,-1.173188899,1.141970761,2.814339113,-1.579738044,2.933700359,-1.327768231,4,-2.579574588,rows,0,
04-19-15.37.19,04-19-15.37.19,5.297935103,0.347050147,0.735103245,0.630449033,0.513944757,weights,-1.516419302,2.402750252,3.121511466,-1.62451033,2.585650061,-1.398564408,2.61454752,1.822505884,rows,11,
04-19-15.37.19,04-19-15.37.19,11.00729927,0.269708029,0.697601668,0.538111763,0.40061284,weights,-1.48035184,2.540781419,1.51036863,-1.292331658,2.064012141,-1.420567436,3.432546794,-1.94722102,rows,0,
04-19-15.37.19,04-19-15.37.19,3.740740741,0.314141414,0.844135802,0.738870183,0.656619101,weights,3.465063746,0.120484925,1.994885568,-1.564238074,2.742597459,1.058029694,2.844949807,1.771664107,rows,8.6,
04-19-15.37.19,04-19-15.37.19,8.076315789,0.345,0.737781955,0.616704805,0.619264507,weights,-1.14317301,2.600337956,0.933456647,-1.675796282,-1.822861264,-0.492851115,3.06322117,2.152792528,rows,15.8,
04-19-15.37.19,04-19-15.37.19,12.58441558,0.23474026,0.642488194,0.506151743,0.344429517,weights,-2.705433254,2.602108718,0.833910896,-3.677238423,2.350162978,-1.260405213,0.705199782,1.342706997,rows,0.4,
04-19-15.37.19,04-19-15.37.19,6.746031746,0.393095238,0.718915344,0.638680033,0.599773243,weights,0.976661058,3.415567641,2.547889592,-1.826993466,2.400646724,2.232497635,4,1.704463869,rows,34,
04-19-15.37.19,04-19-15.37.19,5.5,0.25703125,0.842857143,0.665336879,0.528261612,weights,1.134746098,-0.270088496,-0.15721699,-1.455653027,2.536876811,-1.514401854,3.18204447,1.646443759,rows,0.4,
04-19-15.37.19,04-19-15.37.20,7.65918958,0.271562952,0.69116171,0.57090181,0.724754262,weights,-1.114548254,2.407742331,-1.858507081,-0.809731172,2.45660995,-1.091414444,1.942477922,2.148046897,rows,94,
04-19-15.37.19,04-19-15.37.20,9.286908078,0.451532033,0.553514035,0.555719978,0.523305478,weights,-1.652955944,-0.106603705,3.238041331,2.14554733,3.038187256,1.841088503,2.06384197,2.369713581,rows,68.4,
04-19-15.37.19,04-19-15.37.20,5.257824143,0.275037258,0.818695719,0.712238099,0.612208147,weights,-1.824943743,2.258727603,-1.100831893,-0.904541925,2.68055792,0.04749132,4,1.275314461,rows,37,
04-19-15.37.20,04-19-15.37.20,8.642045455,0.250568182,0.734906581,0.58400974,0.441753602,weights,0.236104928,-1.041705136,0.153882131,-1.67418433,2.945610096,-1.03858685,1.654745809,1.198120098,rows,0,
04-19-15.37.19,04-19-15.37.20,10.88865656,0.442943021,0.522427344,0.512085231,0.560230491,weights,-0.868019202,1.473333374,2.510247815,0.61942034,2.759061738,-1.043213415,-0.527239341,2.419181062,rows,135.6,
04-19-15.37.19,04-19-15.37.20,5.089087809,0.592242114,0.714096191,0.631623817,0.703225543,weights,-1.502548241,2.125072307,2.682437514,0.46011872,3.457900508,-3.148562523,2.229620797,1.778698553,rows,170.4,
04-19-15.37.20,04-19-15.37.20,5.046198268,0.488354187,0.810293298,0.66129291,0.702644484,weights,-0.927259086,2.534514034,2.108735858,-1.67592031,2.619091103,-0.598647861,2.452644855,1.98205868,rows,66.8,
04-19-15.37.20,04-19-15.37.21,12.19354839,0.230938416,0.576612903,0.483236903,0.573751093,weights,-1.723761148,2.211293304,1.050681605,-1.443271923,-1.08278099,1.704575171,0.704053502,2.046776803,rows,13,
04-19-15.37.20,04-19-15.37.22,6.451366815,0.26719644,0.782048418,0.685479809,0.721791512,weights,-0.735141501,2.183796028,-1.369710409,-1.046996862,3.044462227,-0.309034644,2.168140634,2.067088049,rows,109,
04-19-15.37.20,04-19-15.37.22,3.110059172,0.671360947,0.856015779,0.732520227,0.804170189,weights,-1.648314602,2.88958649,2.604387522,0.077651199,2.499961843,-0.920465413,2.42621356,1.32175492,rows,186.4,
04-19-15.37.19,04-19-15.37.22,4.61420205,0.624853587,0.746472415,0.705066773,0.70911091,weights,-1.604323205,2.353797481,2.83935873,-0.626618078,1.161967592,-2.193031452,1.536403319,1.955272613,rows,310.6,
04-19-15.37.22,04-19-15.37.22,9.239263804,0.321472393,0.792841619,0.606804239,0.409806439,weights,-0.21989971,2.463128984,3.001271702,-2.093656656,2.856126748,-1.81455429,3.395821205,1.105974169,rows,0,
04-19-15.37.21,04-19-15.37.30,5.016568642,0.60471238,0.730292009,0.706091231,0.684603059,weights,-1.370304145,2.097942594,2.387854662,-0.188362878,3.301390894,-0.960482902,1.503711085,2.087421995,rows,1097.8,
04-19-15.37.19,04-19-15.39.25,2.572626911,0.722545602,0.868743525,0.864170901,0.723354873,weights,-2.734948069,0.339860624,2.399194545,0.755730064,3.093129432,-0.108273882,3.137767783,1.870809793,rows,16757.8,
04-19-15.39.25,04-19-15.39.25,9.285714286,0.285142857,0.779959377,0.627292111,0.36194428,weights,-2.741287833,0.930418401,2.779766906,-0.067260888,4,-0.576352535,3.080919967,-1.106652534,rows,0.4,
04-19-15.39.25,04-19-15.39.25,7.391129032,0.297782258,0.741568915,0.537051126,0.473720801,weights,-2.275553362,2.712120454,2.332157578,-2.559498751,3.421602138,-1.53430182,2.642671032,2.114078451,rows,5,
04-19-15.39.25,04-19-15.39.26,3.870801034,0.470671835,0.831704303,0.768643711,0.545544894,weights,-2.038570962,0.333195668,2.67227284,-1.043744753,4,-0.620902925,4,1.000571891,rows,15.6,
04-19-15.39.26,04-19-15.39.26,11.39455782,0.296598639,0.78898967,0.574829932,0.386898644,weights,-2.685251321,1.035500797,2.64516558,-0.950136123,3.321258064,-0.665674953,4,-2.186700508,rows,0.2,
04-19-15.39.25,04-19-15.39.26,11.21629213,0.463904494,0.547730156,0.552835741,0.499843945,weights,-0.562016309,2.549074883,2.451874393,4,2.878402948,-1.04714958,1.454872871,1.662231492,rows,68.2,
04-19-15.39.25,04-19-15.39.28,4.110241821,0.590736131,0.794487909,0.729560387,0.755402209,weights,-2.20006533,2.323695651,2.533079844,-0.963428141,3.018037112,-1.027932485,3.021956633,1.862587195,rows,208,
04-19-15.39.28,04-19-15.39.28,6.774509804,0.310784314,0.836364497,0.698306595,0.474615572,weights,-2.510497755,2.847645526,2.560681967,-2.844735684,3.415265624,-1.163174592,2.49157534,1.897479003,rows,3,
04-19-15.39.25,04-19-15.39.28,4.999533691,0.610456983,0.796766923,0.745801723,0.657932005,weights,-3.724775742,2.020946562,3.841366926,-1.170249712,-0.080757932,0.103733796,3.117798734,2.249337978,rows,326,
04-19-15.39.28,04-19-15.39.29,4.756838906,0.51162614,0.837094558,0.7063987,0.678934849,weights,-3.001155987,2.037717613,3.152220428,-1.78467023,-0.025079204,0.359378877,3.093261869,1.750766024,rows,37,
04-19-15.39.26,04-19-15.39.31,7.946279172,0.520292089,0.694373878,0.67623034,0.645836391,weights,-2.770531694,1.99336943,2.633690479,-0.963063432,1.08323361,-0.736977296,3.430982468,3.702932326,rows,528,
04-19-15.39.25,04-19-15.39.32,6.483950067,0.567393,0.688271631,0.691243531,0.637343959,weights,-0.249967823,0.903675713,2.723123129,0.6610063,2.254113838,-0.277769257,2.471510556,2.222303958,rows,700.2,
04-19-15.39.25,04-19-15.39.32,5.157944515,0.628336486,0.758974555,0.753462006,0.602449008,weights,-2.926886227,1.080945974,2.822529122,0.351287192,3.307249006,-0.04393333,1.584464153,1.979292184,rows,744.2,
04-19-15.39.31,04-19-15.39.33,11.42688465,0.394187103,0.560504437,0.553314191,0.534059946,weights,-3.281988132,2.323471379,2.683791804,-1.807462211,2.823620668,-0.869401104,-0.283604913,3.074646234,rows,159.6,
04-19-15.39.29,04-19-15.39.34,4.189153086,0.629187817,0.851448472,0.774453439,0.762696274,weights,-3.539738455,1.891803344,2.616116309,-0.843850293,1.724874925,0.115301756,3.449795879,2.21848833,rows,582.2,
04-19-15.39.25,04-19-15.39.41,3.018028471,0.687797314,0.841156396,0.825268268,0.815786795,weights,-3.061981929,1.041323293,2.69828733,0.059773884,3.239084567,1.32441306,3.424558468,1.437742359,rows,1775.8,
04-19-15.39.25,04-19-15.39.44,1.152371563,0.717055537,0.946150862,0.906075875,0.857863652,weights,-4,-0.099504245,2.148928066,-0.61816385,2.829405083,-0.396714924,3.460352114,2.296091646,rows,2173.6,
04-19-15.39.25,04-19-15.39.48,3.968009843,0.653909566,0.797550518,0.79166188,0.67596017,weights,-2.886146482,0.676855243,1.581775547,0.897370705,2.614933343,-0.392210676,2.950996104,2.299512928,rows,2583.8,
04-19-15.39.41,04-19-15.39.51,3.427434425,0.686230881,0.823328122,0.800246877,0.70332669,weights,-4,0.58369455,2.539596164,0.766446953,3.177664008,-0.581826605,3.437202727,2.180908645,rows,1138.2,
04-19-15.39.44,04-19-15.39.54,2.229357798,0.695078292,0.894841613,0.843189911,0.817863366,weights,-4,0.456568574,3.027136081,-0.947504333,2.584013193,-0.011919845,3.495846442,2.318861428,rows,1143.4,
04-19-15.39.32,04-19-15.39.58,3.869957398,0.656570504,0.810296206,0.776985557,0.757317749,weights,-3.024702058,1.086710504,2.876217757,0.174646995,3.194105462,-0.263361192,3.126303491,1.82429422,rows,3024.6,
04-19-15.39.25,04-19-15.40.02,2.724225543,0.708782512,0.855094386,0.840513293,0.729853815,weights,-1.772936985,0.756822205,2.171251349,0.260893309,3.237725466,1.296212231,2.675392715,1.458917622,rows,4233.6,
04-19-15.40.02,04-19-15.40.03,10.67522124,0.485575221,0.579715699,0.574710688,0.528982301,weights,-2.600996577,0.759573299,2.130475286,-0.207203967,-0.457577726,-1.091075163,1.293910942,1.979992374,rows,163.6,
04-19-15.39.58,04-19-15.40.04,4.713150379,0.620464423,0.798583317,0.757572747,0.726114862,weights,-3.50099395,1.391166502,3.10256401,-0.006213776,2.629635281,-0.104613361,2.918089955,1.664531982,rows,627.4,
04-19-15.39.48,04-19-15.40.32,2.993597857,0.695750302,0.858792554,0.829205668,0.800324368,weights,-2.987275593,0.71227784,2.365379761,0.349285248,2.642830381,-0.430334834,3.184366134,1.538378784,rows,5418.6,
04-19-15.39.54,04-19-15.40.39,1.290131457,0.730037173,0.942404846,0.909382294,0.812631823,weights,-3.279947124,-0.206762057,3.126037851,-0.718882268,3.081523189,0.075344927,3.460352114,2.464509771,rows,5600,
04-19-15.39.51,04-19-15.41.03,2.632052135,0.713406094,0.892129011,0.845540993,0.802440216,weights,-2.734603196,0.699860624,2.759194545,0.395730064,3.453129432,-0.241778543,3.497767783,2.102892041,rows,9361.4,
04-19-15.39.32,04-19-15.41.10,2.35844657,0.729068683,0.897458845,0.863046718,0.773966879,weights,-1.503669424,0.53047481,2.260356814,0.38157758,3.430001763,0.328717631,2.645534765,1.821530569,rows,12504.8,
04-19-15.40.03,04-19-15.41.14,2.686523338,0.715470841,0.872070317,0.856219895,0.777781173,weights,-2.428337486,0.379906806,2.753907534,-0.034897621,3.480794558,-0.175498889,2.018043125,2.352841345,rows,9382,
04-19-15.41.10,04-19-15.41.20,3.80130645,0.671031787,0.806055793,0.804168319,0.661904987,weights,-0.702495325,0.175703092,3.169516326,0.560166429,3.391031811,-0.340742427,2.320889196,2.480172822,rows,1537.6,
04-19-15.40.32,04-19-15.41.47,2.764684959,0.703123185,0.860369446,0.864212635,0.724556394,weights,-2.975832377,0.259335779,1.716946712,0.864275549,2.787860748,-0.452741508,3.054222931,2.279450221,rows,11003.4,
04-19-15.41.47,04-19-15.41.48,10.94977843,0.411447563,0.493065813,0.489156062,0.516573986,weights,-1.074674866,1.241670143,1.27650549,1.638967893,2.720750463,-0.363043904,0.97306489,2.599387918,rows,91.2,
04-19-15.41.47,04-19-15.41.48,3.686968839,0.548630784,0.847645916,0.756921025,0.776526758,weights,-2.756447431,1.997578679,2.037321444,-1.450515917,3.473212267,0.254462067,3.033026302,2.112902571,rows,152.8,
04-19-15.41.47,04-19-15.41.55,5.111842654,0.60812151,0.733758195,0.74176687,0.648253516,weights,-2.736862104,0.07775805,1.986930638,1.2681537,3.201232161,-0.519912518,2.847364541,2.632472974,rows,942,
04-19-15.41.55,04-19-15.41.59,6.647633082,0.548121201,0.657338501,0.65382525,0.640321918,weights,-2.736862104,0.673856251,3.072860129,1.304691654,2.739805726,0.268976059,3.440959773,2.653978201,rows,416.6,
04-19-15.41.47,04-19-15.42.05,3.582035738,0.683367011,0.82611477,0.829966183,0.681914072,weights,-3.159561941,0.333597078,2.505563039,1.04976866,3.388523318,-0.15890196,2.841158006,2.27124264,rows,2001.6,
04-19-15.41.59,04-19-15.42.05,6.293046358,0.560016556,0.682169376,0.679450583,0.627147365,weights,-2.940680479,0.101656783,3.122262948,1.053002636,3.372996077,-0.055346623,2.847364541,2.791537743,rows,610.4,
04-19-15.41.48,04-19-15.42.08,2.943047519,0.67725583,0.892589507,0.809537269,0.827587578,weights,-2.867880315,1.517041953,2.042935475,-0.215032631,3.399856961,0.233977486,3.322391783,1.901906516,rows,2265,
04-19-15.42.08,04-19-15.42.10,4.467062635,0.546544276,0.839314294,0.722929628,0.727787294,weights,-2.499311142,2.076685594,2.763706714,-1.671311577,3.472824853,0.048216104,2.891194558,2.223550476,rows,131.4,
04-19-15.41.47,04-19-15.42.17,3.326775277,0.690098486,0.819196996,0.807349625,0.698206698,weights,-3.099245553,0.192170755,2.656856104,1.185117929,4,0.032789441,3.080430029,1.792726548,rows,3459,
04-19-15.42.05,04-19-15.42.30,2.6383193,0.698164881,0.882217888,0.795557458,0.832640556,weights,-2.659477193,0.819451581,2.073615558,0.135186963,3.343050815,-0.477533741,3.012662332,1.487834233,rows,2843.8,
04-19-15.42.30,04-19-15.42.41,5.478676764,0.610850937,0.757580674,0.746367937,0.659005358,weights,-3.147795427,0.596868519,2.568214351,0.979548271,3.385371227,0.256652132,2.692717653,2.514914448,rows,1187,
04-19-15.41.47,04-19-15.43.01,3.258875933,0.686059519,0.837056203,0.826856024,0.712099174,weights,-3.208311941,0.304849616,2.019250659,1.156715985,3.249705484,0.072002504,3.42248988,2.281016773,rows,7920.8,
04-19-15.41.47,04-19-15.43.02,2.174640699,0.702805171,0.901152696,0.866332054,0.738581325,weights,-3.802867621,-0.717812515,3.669946212,0.025916158,4,0.217202182,3.000607807,2.375937958,rows,8070.6,
04-19-15.43.02,04-19-15.43.02,3.236074271,0.425596817,0.833192048,0.733990148,0.567049808,weights,-3.285338574,-0.724772725,3.234740733,-0.760142376,4,0.175572206,3.159838515,1.535325783,rows,12.8,
04-19-15.43.02,04-19-15.43.03,2.672760512,0.449131627,0.769589611,0.726717927,0.692446605,weights,-3.670529925,-0.636852132,2.375449075,-0.305798222,3.736267682,0.215318422,3.494672955,2.193625482,rows,70.4,
04-19-15.41.47,04-19-15.43.04,2.48733775,0.726205562,0.871786714,0.86659137,0.693915939,weights,-3.111759195,0.151002835,2.960061891,0.684467985,3.428284346,1.552983719,3.749501353,2.084727569,rows,8290.8,
04-19-15.43.01,04-19-15.43.21,3.905554709,0.664614447,0.802749762,0.804043333,0.678999838,weights,-3.284135406,0.339010263,2.553368342,0.998118941,3.150320699,-0.190943584,3.516549143,1.317837189,rows,2082.4,
04-19-15.42.17,04-19-15.43.27,3.04731372,0.701989552,0.837908845,0.82009484,0.714591319,weights,-2.622900625,0.697464521,2.317536174,1.26744706,4,0.198620003,3.757869408,1.859506129,rows,7257.2,
04-19-15.43.04,04-19-15.43.31,3.509767922,0.678248085,0.815275373,0.806561378,0.670643263,weights,-3.159977872,0.593551891,2.883489424,1.122370982,3.426045247,-0.898384649,3.760599986,2.270068346,rows,2771,
04-19-15.43.21,04-19-15.43.43,2.972389381,0.693837168,0.838457099,0.825976482,0.717496223,weights,-3.275555638,-0.097795477,2.141610277,1.147139387,2.935560446,-0.429780668,3.464095219,2.31076853,rows,2242.2,
04-19-15.41.48,04-19-15.44.09,2.211281295,0.724793856,0.888319126,0.874894922,0.72366679,weights,-3.106746372,0.187729644,2.306461963,0.339917905,1.525739163,0.247597284,3.738564361,2.432203166,rows,14963.4,
04-19-15.44.09,04-19-15.44.11,7.234729934,0.528874306,0.652176445,0.647758973,0.557714959,weights,-3.276327687,0.010111144,2.890865863,-0.761218539,3.194683912,0.246727628,-0.437666825,2.363139742,rows,141,
04-19-15.43.27,04-19-15.44.16,2.832773845,0.711308567,0.868853063,0.850751927,0.7568133,weights,-3.061260542,0.513290322,2.231968349,1.259554746,3.574987548,0.248568414,3.757869408,1.669680357,rows,5011,
04-19-15.41.47,04-19-15.45.19,1.736123331,0.757350244,0.921796246,0.901327296,0.819694035,weights,-3.25485131,-0.004569908,2.980764158,0.273966204,3.577989852,0.258642039,2.594690543,1.616493882,rows,22623.6,
04-19-15.43.31,04-19-15.46.44,1.737511109,0.751908688,0.918041929,0.907628116,0.746349862,weights,-2.734761955,0.024072333,2.591355421,0.62281804,2.983966344,-0.228938028,3.560547928,1.959787438,rows,21676.8,
04-19-15.41.47,04-19-15.48.51,1.925853606,0.739104607,0.897560978,0.892419334,0.746509392,weights,-3.219663787,-0.069681173,1.92407876,0.549249823,2.997326994,1.565931837,3.085813212,1.808664514,rows,49434.4,
04-19-15.48.51,04-19-15.48.53,5.713283208,0.615125313,0.717164198,0.693638859,0.622100122,weights,-3.13533298,-0.070008048,2.623486048,0.993060552,1.91288587,-1.387900678,2.010677862,1.778166587,rows,301.8,
04-19-15.48.53,04-19-15.49.31,3.62265422,0.681342829,0.827492656,0.821260685,0.699893264,weights,-3.187387807,-0.024897511,2.841889629,0.765505884,3.390463393,0.188822336,2.594698078,1.865190206,rows,4970.2,
04-19-15.45.19,04-19-15.52.05,1.638140176,0.7577949,0.915559785,0.903938643,0.783280555,weights,-3.336341455,-0.082532559,2.996880646,0.410765989,3.512011996,0.235055892,3.491102543,2.204051888,rows,53746.4,
04-19-15.52.05,04-19-15.52.19,3.750214496,0.676614317,0.816165956,0.812030854,0.67528071,weights,-3.733139141,-0.107967362,3.06482625,0.571823142,2.659776343,0.252119585,2.666082502,2.112149271,rows,2126.8,
04-19-15.52.19,04-19-15.52.22,5.994505495,0.356832298,0.709004588,0.688261656,0.64952096,weights,-3.328072052,1.570414345,-1.606983488,0.448174995,2.643865377,-1.251124485,2.174710556,2.817272226,rows,317.6,
04-19-15.52.22,04-19-15.52.30,3.803481725,0.653589988,0.815364965,0.811454352,0.668359809,weights,-3.544698947,-0.541317854,2.734822213,0.75918796,1.947904525,0.601974205,3.796061488,2.017806486,rows,906,
04-19-15.52.19,04-19-15.52.34,4.726081133,0.61186615,0.763695943,0.76290277,0.674830035,weights,-3.510857734,-0.41922188,2.831356041,1.02621023,3.445094202,0.605690629,3.514985181,2.665882596,rows,1654.6,
04-19-15.52.19,04-19-15.52.38,3.739873639,0.670905849,0.801070551,0.791748227,0.672159823,weights,-3.599459932,-0.017378657,2.582774299,1.207109633,3.663457762,0.341063044,3.061859065,2.123470359,rows,2046.4,
04-19-15.52.30,04-19-15.52.39,4.885335543,0.618541839,0.74555544,0.743974105,0.653084281,weights,-3.323452642,-0.476395362,3.141911934,0.579239688,3.478394472,0.601494469,2.054510121,1.965209422,rows,948,
04-19-15.52.38,04-19-15.52.47,5.35839372,0.613594505,0.74960777,0.750946379,0.630123645,weights,-3.599459932,0.350397923,3.045186168,1.204831122,3.352296713,0.127826927,3.452064142,2.124257328,rows,1042.2,
