04-19-10.40.16,04-19-10.40.17,77.03370786516854,0.26348314606741574,0.3807579753603816,0.38634399308556605,0.3531523096129838,weights,0.5500030575693604,-0.5859531719798021,-0.3586366187381045,-0.3068246144754725,-0.19849529170321656,-0.888506777135964,0.5746202545395411,0.7870283804296407,rows,0.0
04-19-10.40.16,04-19-10.40.17,60.75,0.28125,0.45072332730560577,0.42916666666666664,0.35549363057324834,weights,-0.7537855675993181,-0.5696754126940151,0.3474984134247727,-0.5900353746295302,0.062364326792009095,0.8774593965443536,-0.0995260566745102,-0.4811810716025413,rows,0.2
04-19-10.40.16,04-19-10.40.17,57.57446808510638,0.29840425531914894,0.45062530453142763,0.41348145358689514,0.3396167724275228,weights,0.28022932726664873,-0.42783540016259325,0.6769365943410968,-0.9302207599640011,-0.4350483899754831,0.21132973542240485,0.4580499901076305,0.26544936642059236,rows,0.2
04-19-10.40.16,04-19-10.40.17,16.45528455284553,0.24471544715447155,0.6823304140377311,0.5010580242788729,0.39358503174072834,weights,0.006324703913456187,0.10780563424041145,0.04900266622465188,-0.1583252051344486,0.7212383432259657,-0.7282216483407855,0.7211646523089408,-0.8170538019830167,rows,0.0
04-19-10.40.16,04-19-10.40.17,20.00502512562814,0.4364321608040201,0.47355197037820684,0.4723618090452262,0.419318816303741,weights,0.9073772225868157,-0.7552602936600847,0.18353829155149715,0.8661564755016948,0.7618242470651131,-0.01819378906885305,0.08982314653342693,0.25894704908519794,rows,0.0
04-19-10.40.17,04-19-10.40.17,13.509677419354839,0.2867741935483871,0.7361391129032259,0.5300677021107129,0.3729463964504137,weights,-0.17282364679775553,0.38985024103306753,0.7636712532780259,-0.4362670211020898,0.6779430242175088,-0.7301368465869407,-0.2593510284891798,0.2110479772543863,rows,0.6
04-19-10.40.17,04-19-10.40.17,20.275132275132275,0.16455026455026456,0.5686142069120792,0.44738389182833627,0.29605020302694723,weights,-0.7546616849107615,0.6419595304359997,0.9501842985409874,-0.33119474734462995,0.7252497580390136,0.014216372564666457,-0.9553338827646038,-0.5440919096553141,rows,0.6
04-19-10.40.17,04-19-10.40.17,19.45505617977528,0.2926966292134831,0.5752171139787057,0.524369875493471,0.33677933321053594,weights,-0.8627612955837243,0.9970823633284001,0.1953965533030877,0.7126411771657439,-0.3965017766765726,-0.05878285990775556,0.6787304940294687,-0.8681915259414321,rows,0.4
04-19-10.40.17,04-19-10.40.17,22.877450980392158,0.1485294117647058,0.465480117280557,0.4902791625124626,0.2617014547754586,weights,-0.4452402731185128,0.7818158683172733,-0.5135015655998811,0.19825084677796,-0.09965735682560317,-0.6988345431022984,-0.5203292105165878,0.03809723781657848,rows,2.2
04-19-10.40.17,04-19-10.40.17,8.168316831683168,0.15569306930693064,0.6218371837183719,0.5338819596245339,0.3365525077097873,weights,-0.8950421452241248,0.8633692434274656,-0.29662184382294376,0.020377192828088253,0.4529797272743459,-0.7865362780972511,-0.2248905953325786,0.02617867984857436,rows,16.0
04-19-10.40.17,04-19-10.40.17,20.301255230125523,0.147489539748954,0.5567411521806654,0.49845370201928324,0.2784561523354112,weights,-0.03970037884613631,0.8756378170633619,0.37793825855324603,0.17037489769637215,-0.04511437738122903,0.990185982254449,0.3432671407087373,-0.6596036135621708,rows,4.2
04-19-10.40.17,04-19-10.40.17,69.0,0.30205479452054795,0.4858420268256333,0.45264020606486355,0.3534914801202807,weights,-0.7228601819858991,0.0016564030805483743,-0.3689217109655576,-0.49741170540873925,-0.6615490338524315,-0.378197729522878,-0.4940693408132353,-0.13695309235580688,rows,0.0
04-19-10.40.17,04-19-10.40.17,22.110169491525422,0.12902542372881348,0.5450582409151148,0.5104872881355933,0.5164338066880441,weights,0.49118923203503595,0.32545801271749975,-0.8418978332945686,0.08598568676423923,0.7492292418479625,-0.5075959492123443,-0.8023730950451906,0.4916481980460188,rows,4.2
04-19-10.40.17,04-19-10.40.18,7.796234028244788,0.1717888365837256,0.6423745858603308,0.6487098715180688,0.6159306582978404,weights,-0.10461949145258731,0.3823757563250212,-0.7504468736825785,-0.19102392401748092,0.1702869137294294,0.13080541457914574,0.9120326098167708,0.6471748005678901,rows,101.6
