04-14-18.47.02,04-14-18.47.02,4.5252324037184595,61.35126162018592,weights,-0.09541688638773205,0.13140632590162915,0.837117952713524,-0.9872416405751883,rows,586
04-14-18.47.02,04-14-18.47.02,70.6,102.33333333333333,weights,-0.4712465589543682,-0.8062621202579574,-0.774951318091414,0.44203547138275656,rows,0
04-14-18.47.02,04-14-18.47.02,11.84,63.68,weights,-0.07629948502740791,-0.29791675697519615,0.40357256616232107,-0.005462437825716426,rows,0
04-14-18.47.02,04-14-18.47.02,71.72222222222223,109.5,weights,0.1091489275617874,0.29109028221365474,-0.8966352793560151,0.9691617737330918,rows,0
04-14-18.47.02,04-14-18.47.02,39.48275862068966,99.34482758620689,weights,-0.8994073592935989,0.5311065820670173,0.45289386596697123,0.4151421412344556,rows,0
04-14-18.47.02,04-14-18.47.02,6.470588235294118,76.3529411764706,weights,0.8864694776360782,-0.06971298141291915,-0.2284240900829264,0.6151753930063908,rows,0
04-14-18.47.02,04-14-18.47.02,14.170731707317072,98.07317073170732,weights,0.7579974048932834,0.6506907762296203,-0.2805046029241143,-0.6510580583872632,rows,0
04-14-18.47.02,04-14-18.47.02,16.782608695652176,64.6086956521739,weights,0.12448378557207929,-0.8038200914434057,0.18650626428235628,0.44483534620723253,rows,0
04-14-18.47.02,04-14-18.47.02,12.282051282051283,90.35897435897436,weights,-0.5530789726579202,0.8299321450106001,0.8035253440816998,0.6277117157665679,rows,14
04-14-18.47.02,04-14-18.47.02,33.294117647058826,103.17647058823529,weights,-0.5773188974434103,0.9793807135454822,0.45883075445926047,-0.8295272643671605,rows,0
04-14-18.47.02,04-14-18.47.03,51.36666666666667,107.23333333333333,weights,-0.9458793198635407,0.38639315163527543,0.7021774398167873,-0.6427063769393822,rows,1
04-14-18.47.03,04-14-18.47.03,19.82608695652174,67.65217391304348,weights,-0.2660895656865596,-0.7394981097030593,0.41954279125026894,-0.7336904995160398,rows,0
04-14-18.47.03,04-14-18.47.03,5.0,100.83333333333333,weights,0.9799000464071517,0.19299937341061613,-0.3386854038143763,-0.12042780744684523,rows,2
04-14-18.47.03,04-14-18.47.03,74.58823529411765,110.3529411764706,weights,-0.04766787800726768,0.08970961780433528,-0.9932661867022885,-0.9719101819305627,rows,0
04-14-18.47.03,04-14-18.47.03,72.6842105263158,112.47368421052632,weights,-0.6137828792214204,-0.11975082989797614,-0.6525951152950287,0.17976221104758872,rows,0
04-14-18.47.03,04-14-18.47.03,74.17647058823529,109.94117647058823,weights,-0.9283179999893956,-0.7384102318669148,-0.5273142911638864,-0.42197603911062864,rows,0
04-14-18.47.03,04-14-18.47.03,39.46666666666667,101.33333333333333,weights,0.515104773030534,0.23373543938496644,-0.6602298501260553,-0.26099149177093905,rows,0
04-14-18.47.03,04-14-18.47.03,21.542857142857144,90.57142857142857,weights,0.9138480861360438,-0.314673998429696,-0.5887245693098258,-0.18495537550196284,rows,2
04-14-18.47.03,04-14-18.47.03,20.5,70.33333333333333,weights,-0.9225964763680714,-0.21301981047163387,0.9431469126472503,-0.16770115411986053,rows,0
04-14-18.47.03,04-14-18.47.03,8.758620689655173,68.62068965517241,weights,0.4277598187259035,-0.5498096115664519,0.6056925346752673,0.3103758006523605,rows,0
04-14-18.47.03,04-14-18.47.03,23.58974358974359,103.48717948717949,weights,0.7118069930826278,0.6095814971760625,-0.6794399740523998,-0.7283111766091488,rows,0
04-14-18.47.03,04-14-18.47.03,15.384615384615385,69.23076923076923,weights,0.5585894983814153,-0.41365315933926317,-0.3035313271750075,-0.8515859383644946,rows,0
04-14-18.47.03,04-14-18.47.03,13.155913978494624,101.81182795698925,weights,-0.48578013884942073,0.2906730141391274,0.9465086500836211,0.5948394999176296,rows,57
04-14-18.47.03,04-14-18.47.03,12.504731861198739,125.87381703470031,weights,0.6872666939854237,0.5209667124313135,0.6698201590328625,0.7129225090753095,rows,109
04-14-18.47.03,04-14-18.47.03,63.35294117647059,99.11764705882354,weights,-0.36257182790852616,-0.8823041407137429,-0.6195351688046773,-0.30113246052392073,rows,0
04-14-18.47.03,04-14-18.47.03,64.85714285714286,108.66666666666667,weights,-0.35969526604817204,0.2296570913592879,0.1663024895210381,0.4185370445308625,rows,0
04-14-18.47.03,04-14-18.47.03,19.391304347826086,67.21739130434783,weights,-0.03891761181771081,-0.5495168809503403,0.3606844890120333,-0.08049222534056888,rows,0
04-14-18.47.03,04-14-18.47.03,13.166666666666666,75.03333333333333,weights,0.26994001284412894,-0.9167986220731934,0.6097778463162344,0.38758521516696787,rows,0
04-14-18.47.03,04-14-18.47.03,18.558139534883722,105.53488372093024,weights,0.831992640225748,0.2906569714475986,-0.7816689923621087,-0.44441164710453873,rows,1
04-14-18.47.03,04-14-18.47.03,13.869918699186991,109.07317073170732,weights,0.6045834130085099,0.38961267469889815,0.15669485357589807,-0.9277823505823528,rows,32
04-14-18.47.03,04-14-18.47.03,13.324324324324325,106.0945945945946,weights,-0.14509632131122657,0.3190700656281441,0.6140509672172144,-1.0,rows,42
04-14-18.47.03,04-14-18.47.03,19.366666666666667,102.8,weights,0.01829604192895168,0.6729195031094461,0.11140387487552283,-0.4011320479013851,rows,8
04-14-18.47.03,04-14-18.47.03,15.42142857142857,108.32142857142857,weights,0.12889046406952323,0.5125698319547896,0.4051363951637732,-0.5288496773895194,rows,39
04-14-18.47.03,04-14-18.47.04,1.8614775725593669,37.62664907651715,weights,0.05747052660422037,0.02983572759764186,0.5134174573692412,-0.12188921208821712,rows,286
04-14-18.47.04,04-14-18.47.04,15.75,81.625,weights,-0.5386214560832516,-0.29984167479560986,0.5562299972097686,-0.7905037357281033,rows,0
04-14-18.47.04,04-14-18.47.04,12.681818181818182,93.95454545454545,weights,0.1989520977307908,-0.008240878441314964,0.57298106305396,-0.39993758608655794,rows,2
04-14-18.47.04,04-14-18.47.04,8.674731182795698,93.21236559139786,weights,0.23147161949539619,0.2252846314945816,0.38550483123651624,-0.9969336172754291,rows,131
04-14-18.47.04,04-14-18.47.04,12.368421052631579,86.89473684210526,weights,0.19509578991460202,0.38885548699488304,0.4723981047554775,-0.341456675322964,rows,44
04-14-18.47.04,04-14-18.47.04,17.916666666666668,67.75,weights,-0.6481266366458323,-0.17228150271563503,0.7415215879077081,-0.06547115601377129,rows,0
04-14-18.47.04,04-14-18.47.04,18.782608695652176,66.6086956521739,weights,-0.5344872413799622,-0.277423187830133,0.7283654565280653,-0.7480781818114846,rows,0
04-14-18.47.04,04-14-18.47.04,44.0,102.32432432432432,weights,-0.8516473238471217,0.38695942644491055,0.5573562719538865,-0.8169947944123702,rows,3
04-14-18.47.04,04-14-18.47.04,12.088709677419354,88.83064516129032,weights,-0.10259129143173046,0.45016487100824776,0.93105467428012,-0.8303664764229681,rows,33
04-14-18.47.04,04-14-18.47.04,6.644444444444445,96.33333333333333,weights,0.2676811558673037,-0.12486072504912249,0.667572717915671,-0.7350899981383238,rows,2
04-14-18.47.04,04-14-18.47.04,27.375,104.025,weights,-0.2611431101671525,0.4939056574511877,0.20540999224562229,-0.9020849336253511,rows,1
04-14-18.47.04,04-14-18.47.04,37.0,110.31818181818181,weights,-0.4941078567228501,0.097445165988751,0.48128521450076533,-0.27377847301768643,rows,4
04-14-18.47.04,04-14-18.47.04,16.75,99.3970588235294,weights,-0.4222413523411821,0.5806736413435614,0.46341435418369703,-1.0,rows,11
