04-14-23.56.01,04-14-23.56.30,9.826789838337183,81.88221709006929,weights,0.21233491598769771,0.8583683482482043,0.5813661018169938,0.7255491954141227,rows,159
04-14-23.56.30,04-14-23.56.33,4.068965517241379,54.275862068965516,weights,-0.3733247157016677,-0.04530384367780216,0.9801413164349029,-0.06122767749518787,rows,2
04-14-23.56.33,04-14-23.56.34,64.72727272727273,110.54545454545455,weights,0.24336884980029194,0.4670231341568005,-0.48808046275661887,-0.1995945400929673,rows,0
04-14-23.56.34,04-14-23.56.36,3.210526315789474,43.0,weights,0.7066056124665911,-0.28146143064571816,0.32054881628849374,-0.4419877659934002,rows,0
04-14-23.56.36,04-14-23.56.37,3.1875,36.9375,weights,0.3410997752689602,-0.6814697512570633,0.5686020055342857,-0.717493851329909,rows,0
04-14-23.56.37,04-15-00.00.14,4.072040498442368,43.0167445482866,weights,0.32937613711378444,0.2753699413112778,0.6681909006675748,0.6879843507724945,rows,1012
04-15-00.00.14,04-15-00.00.15,63.30769230769231,91.0,weights,-0.49412282610807834,-0.31078915076219205,-0.03936748786669031,0.6758045356475477,rows,0
04-15-00.00.15,04-15-00.00.23,9.50909090909091,74.01818181818182,weights,0.0569544774999613,0.9384598046669155,0.38403080915780907,0.7669674460110545,rows,29
04-15-00.00.23,04-15-00.00.25,16.36,68.2,weights,0.9158062631878037,-0.22591419476087937,-0.8321643491599604,0.08686784259056202,rows,0
04-15-00.00.25,04-15-00.00.26,52.416666666666664,78.08333333333333,weights,-0.858576442892321,-0.7641714548052769,0.09344205635315528,0.06647561025013782,rows,0
04-15-00.00.26,04-15-00.00.27,75.0,108.75,weights,0.07060795161121258,0.8043684307509555,-0.6401080693321903,-0.47598945160411343,rows,0
04-15-00.00.27,04-15-00.00.28,5.916666666666667,31.583333333333332,weights,-0.4678771005802671,-0.29647878496895075,0.5937406080779151,-0.7088274160432513,rows,0
04-15-00.00.28,04-15-00.00.30,21.393939393939394,89.27272727272727,weights,-0.08795867009370295,0.7665195608091775,0.04215111970190977,0.047990106360034535,rows,0
