04-15-00.13.02,04-15-00.13.05,1.162162162162162,8.756756756756756,0.6126126126126127,0.5621621621621622,weights,0.9944434834957476,0.2972048178767357,-0.0851194557464865,0.3948593614933189,rows,2
04-15-00.13.05,04-15-00.13.06,69.3076923076923,13.538461538461538,0.44553846153846155,0.3230769230769231,weights,-0.6006087557899937,-0.6803883434627007,-0.730888195842649,-0.3774968870794928,rows,0
04-15-00.13.06,04-15-00.13.07,56.083333333333336,14.583333333333334,0.4335016835016835,0.2708333333333333,weights,-0.02505851973067008,-0.7276973046828028,-0.27128725205204285,0.6197624145582428,rows,0
04-15-00.13.07,04-15-00.13.08,11.38888888888889,15.11111111111111,0.4576719576719577,0.24444444444444446,weights,0.008554986876915471,-0.39842526477869944,0.1973011362344288,-0.6811406463460723,rows,0
04-15-00.13.08,04-15-00.13.12,9.041666666666666,8.958333333333334,0.5890151515151515,0.5520833333333333,weights,0.6303661272113219,0.42383316095587453,-0.09039692528915677,0.10964702001144833,rows,4
04-15-00.13.12,04-15-00.13.14,12.344827586206897,15.10344827586207,0.6913793103448276,0.24482758620689654,weights,0.9822216486424025,-0.07779976556618329,-0.8110682955196218,0.09907166772515419,rows,0
04-15-00.13.14,04-15-00.13.15,68.9375,12.8125,0.4485,0.359375,weights,0.2530523147999635,0.6895348168255122,-0.9875947048036899,-0.6790473636901071,rows,0
04-15-00.13.15,04-15-00.13.55,2.001926782273603,5.408477842003854,0.7998073217726397,0.7295761078998073,weights,0.5883903579227443,0.15067514708812846,0.6417167805972945,0.2788918267979903,rows,198
04-15-00.13.55,04-15-00.13.56,75.3125,14.0625,0.40698818897637795,0.296875,weights,0.3818447798892455,0.6967183091123554,-0.9227319946398749,0.7051257279175409,rows,0
04-15-00.13.56,04-15-00.13.57,5.6,12.45,0.5333333333333333,0.37750000000000006,weights,-0.043652985380321585,-0.3358518802724564,0.5934802311090586,-0.08186751172253315,rows,0
04-15-00.13.57,04-15-00.13.58,74.11764705882354,13.941176470588236,0.3974175035868005,0.3029411764705882,weights,0.14297979981443,-0.20837604788284492,-0.8869057847916135,-0.33819411771569463,rows,0
04-15-00.13.58,04-15-00.13.59,2.0,11.166666666666666,0.6,0.4416666666666667,weights,0.7652015770032219,-0.7127562680972404,0.6782720211249478,0.8090097236986258,rows,0
04-15-00.13.59,04-15-00.14.01,12.0,12.647058823529411,0.45454545454545453,0.36764705882352944,weights,0.5362787463297138,-0.8609076759525296,-0.22368697537892257,-0.18767579797299772,rows,0
04-15-00.14.01,04-15-00.14.02,14.826086956521738,16.08695652173913,0.38224637681159424,0.19565217391304354,weights,0.377738497377081,-0.19811081141302012,-0.2222033827086114,-0.7152024384530011,rows,0
04-15-00.14.02,04-15-00.14.04,1.0,10.166666666666666,0.0,0.4916666666666667,weights,0.6666546467674506,-0.10745304452723614,0.24496435482595236,-0.40648544654239505,rows,0
04-15-00.14.04,04-15-00.14.05,63.81818181818182,12.545454545454545,0.4811529933481153,0.37272727272727274,weights,-0.5804209302697323,0.02745341072762697,0.3681536491819144,0.8487954236792867,rows,0
04-15-00.14.05,04-15-00.14.06,3.7058823529411766,12.235294117647058,0.47058823529411764,0.3882352941176471,weights,0.9209309328550643,-0.5657099805868857,0.2880958563542433,-0.8281631183027451,rows,0
04-15-00.14.06,04-15-00.14.07,2.6,11.2,0.5666666666666667,0.44000000000000006,weights,0.8036566579504059,-0.5288013419549042,0.5618910526427485,-0.37639212580104386,rows,0
04-15-00.14.07,04-15-00.14.44,6.117516629711751,6.55210643015521,0.7219310622858295,0.6723946784922396,weights,0.08997274971868396,0.68610996507911,0.5304722766002492,0.6778133225329293,rows,167
04-15-00.14.44,04-15-00.14.50,26.604938271604937,11.123456790123457,0.4339374835828737,0.44382716049382714,weights,-0.7999957765465644,0.5490447883866822,0.8453710080183987,-0.37926306589350633,rows,20
04-15-00.14.50,04-15-00.14.50,70.72727272727273,14.272727272727273,0.49838813668600895,0.2863636363636363,weights,-0.56386904081605,-0.5097977871499944,-0.08740240009080535,0.7607769471039891,rows,0
04-15-00.14.50,04-15-00.14.52,6.882352941176471,12.176470588235293,0.5951557093425606,0.39117647058823535,weights,-0.04914547524124968,-0.6233541294863798,0.5114479132980401,0.8304867084045762,rows,0
04-15-00.14.52,04-15-00.14.53,27.136363636363637,14.454545454545455,0.4461966604823748,0.2772727272727272,weights,0.7059982860310297,-0.9395982368992635,-0.6539505315449639,0.4639323794593906,rows,0
04-15-00.14.53,04-15-00.16.08,3.9009546539379474,6.818615751789976,0.7705320791801207,0.6590692124105011,weights,0.4310525866784092,0.13077931423400235,0.7874592713511976,-0.8678191528012011,rows,322
04-15-00.16.08,04-15-00.16.09,63.8125,12.1875,0.41456422018348627,0.390625,weights,-0.9115217222439076,0.5037288662671968,0.5641259882163476,-0.5802702676018092,rows,0
04-15-00.16.09,04-15-00.16.11,5.28125,13.90625,0.5198863636363636,0.3046875,weights,0.8537807818471375,-0.018952437414933243,-0.3414711792995253,-0.9753076211420348,rows,0
04-15-00.16.11,04-15-00.16.12,73.75,13.4375,0.41929133858267714,0.328125,weights,0.11816673511254172,0.4122466961673419,-0.8321945286067545,-0.6344496434239271,rows,0
04-15-00.16.12,04-15-00.16.13,76.42857142857143,13.857142857142858,0.43386243386243384,0.3071428571428571,weights,-0.47840334129643747,-0.40810769863863294,-0.613817717639642,0.17728572151884325,rows,0
04-15-00.16.13,04-15-00.16.35,8.054621848739496,7.063025210084033,0.6778151260504203,0.6468487394957984,weights,-0.4759546398877408,0.5252320547582321,0.8670182062945246,-0.020294419930379615,rows,82
04-15-00.16.35,04-15-00.16.38,77.33333333333333,14.2,0.4141414141414142,0.29000000000000004,weights,-0.4772172142342139,0.194920962471407,-0.27772432196138497,0.8007717521038968,rows,0
04-15-00.16.38,04-15-00.18.59,3.9824849480021896,5.641488779419814,0.826848480521644,0.7179255610290094,weights,0.6972075476324964,0.6084220348641773,0.344529091898254,-0.5288032100506773,rows,717
04-15-00.18.59,04-15-00.19.00,10.470588235294118,14.823529411764707,0.41830065359477125,0.2588235294117647,weights,0.02760494772554334,-0.43913640910926843,0.1821082028504969,-0.8602348125186441,rows,0
04-15-00.19.00,04-15-00.19.01,1.6363636363636365,12.363636363636363,0.45454545454545453,0.38181818181818183,weights,0.5932779912442185,-0.47713679173667395,0.7449126160115553,-0.3391303163769178,rows,0
04-15-00.19.01,04-15-00.19.34,2.5408653846153846,6.105769230769231,0.7459134615384615,0.6947115384615385,weights,0.5200981877082024,0.05741540636214626,0.5184535094312455,-0.9338276130090847,rows,155
04-15-00.19.34,04-15-00.19.37,8.19047619047619,10.952380952380953,0.2554112554112555,0.4523809523809524,weights,0.34065741582600584,0.0031455957939184875,0.29062572945586357,-0.5502612027547472,rows,6
04-15-00.19.37,04-15-00.19.39,6.25,13.0,0.5192307692307693,0.35,weights,0.48851482337886476,-0.26297929591959474,0.04733922466146101,-0.6008534614652149,rows,0
