04-15-17.11.02,04-15-17.11.02,17.317351598173516,97.40867579908675,weights,0.036993324030416774,0.23804586424637142,0.5585301818630195,0.32104697190309084,-0.009861338717293,rows,19.2
04-15-17.11.02,04-15-17.11.02,12.538775510204081,99.15918367346939,weights,0.43472890097191885,-0.14869254264130172,0.2999957587450195,-0.14831241185154243,-0.7260593008366036,rows,2.6
04-15-17.11.02,04-15-17.11.02,16.78974358974359,93.68205128205128,weights,0.9747148325173591,0.7111759137567668,-0.8533695823242207,0.6494821760035445,-0.6225651910149321,rows,1.0
04-15-17.11.02,04-15-17.11.02,20.15609756097561,98.45853658536585,weights,-0.5622405364413523,0.17632620977289237,0.9965247777831832,0.7726904139347095,0.2859695374071858,rows,17.4
04-15-17.11.02,04-15-17.11.02,70.06521739130434,108.93478260869566,weights,-0.785274931576903,-0.7461454518142969,-0.22870420112435164,-0.9547142781164808,-0.7713615894535277,rows,0.0
04-15-17.11.02,04-15-17.11.03,39.0828025477707,103.7452229299363,weights,-0.42132034226005177,-0.3479635249274733,0.7269942520712942,-0.026380713401770617,0.29056378931845805,rows,0.2
04-15-17.11.03,04-15-17.11.03,74.6,110.6,weights,0.3709408521559132,0.7076454974309447,-0.18298402706751093,-0.9789518305611999,0.41100588644634106,rows,0.0
04-15-17.11.03,04-15-17.11.03,53.91608391608391,102.68531468531468,weights,-0.9960190303907421,0.13976039448077437,0.545524506134512,0.5739396529638618,-0.5941070786612639,rows,1.6
04-15-17.11.03,04-15-17.11.03,68.83505154639175,109.78350515463917,weights,-0.33154499989466224,0.2739213996359655,0.3154824108482779,-0.3060218472819536,0.5893193958568712,rows,0.0
04-15-17.11.03,04-15-17.11.03,9.69078947368421,72.71710526315789,weights,0.8767667697497343,-0.2741299956577046,-0.3317504738382604,0.7955603435955609,0.023188612857039548,rows,0.0
04-15-17.11.03,04-15-17.11.03,23.142045454545453,95.21022727272727,weights,0.7570006773244473,0.214566940420984,-0.8802732568705818,-0.29258299505112006,-0.20213102036874697,rows,0.6
04-15-17.11.03,04-15-17.11.03,68.64835164835165,107.63736263736264,weights,-0.8646493757864375,0.9026126241835626,0.1403493208917188,0.19982860311468365,-0.028860859385190007,rows,0.0
04-15-17.11.03,04-15-17.11.03,18.56923076923077,72.6923076923077,weights,-0.24972959289568086,-0.31725848816447333,-0.14675323230804183,0.5395546200210335,-0.16930264569632203,rows,0.0
04-15-17.11.03,04-15-17.11.03,9.037433155080214,85.80748663101605,weights,0.7965880517079802,-0.5828872745093661,0.4182375383312844,-0.4382433780182098,0.49125239632881956,rows,0.0
04-15-17.11.03,04-15-17.11.03,68.50588235294117,104.31764705882352,weights,-0.696837041357464,-0.9016857414863997,0.041897100731750125,0.240911534663643,0.016085385509748917,rows,0.0
