04-19-08.07.33,04-19-08.07.33,76.09411764705882,14.08235294117647,0.4146606334841629,0.2958823529411765,weights,0.3330590873356798,-0.5668143322568897,-0.9963539691362207,-0.43727059765732035,-0.7576850141232971,0.6783667468480212,-0.4444793167920127,-0.3159653687911246,rows,0.0
04-19-08.07.33,04-19-08.07.33,62.63529411764706,14.929411764705883,0.3907072556649119,0.2535294117647059,weights,-0.6350039523710851,-0.9142917930701444,0.349956760125373,-0.702380541449328,0.15141964846666256,-0.8328782005491497,-0.36960647203591046,0.7150431883073567,rows,0.0
04-19-08.07.33,04-19-08.07.33,62.495726495726494,12.914529914529915,0.4181031052539433,0.35427350427350424,weights,0.9183406620806336,-0.841768571718114,0.9834501862762131,-0.3469576182774132,-0.5970174275355056,-0.9879069895091661,0.9865444383889379,0.6657025032606678,rows,0.2
04-19-08.07.33,04-19-08.07.33,32.23357664233577,14.905109489051094,0.5203336809176224,0.2547445255474453,weights,-0.921760281211321,-0.502507745760931,0.9701965798681775,-0.7097498716015016,0.6228556549676898,0.8427772239780109,0.020709129195284337,-0.5628458509143588,rows,0.0
04-19-08.07.33,04-19-08.07.33,52.12698412698413,11.968253968253968,0.4766367055523682,0.4015873015873016,weights,-0.995534959445006,-0.365212238003058,0.9225182745965299,0.0709950278346545,-0.3564261581023902,0.923811110786593,0.6765874942008456,-0.8268009589657124,rows,0.2
04-19-08.07.33,04-19-08.07.33,12.380281690140846,15.584507042253522,0.6337194766230518,0.2207746478873239,weights,-0.7217613377897194,0.9165936464310671,-0.5016144796208677,-0.19034631439615946,0.9096936550653816,-0.2602525814345713,-0.5144532458000086,0.14503009964853986,rows,0.0
04-19-08.07.33,04-19-08.07.34,27.3048128342246,13.475935828877006,0.5259581105169341,0.3262032085561497,weights,-0.6253973618991326,0.5629404144583017,0.29044902442387577,-0.5564655857982084,0.02074447951042213,0.8572990784137124,0.8317432158924005,-0.9287881990831652,rows,1.8
04-19-08.07.33,04-19-08.07.34,73.85,13.7625,0.4455705705705706,0.311875,weights,-0.2686690013716606,0.7130338280553912,-0.40604195603107396,0.35838079747474194,-0.9322403404300004,0.07610396830272204,-0.41833193328814855,-0.2839836349604159,rows,0.0
04-19-08.07.33,04-19-08.07.34,74.4047619047619,14.142857142857142,0.41871279761904767,0.29285714285714287,weights,0.11895456807140414,-0.8747004132864669,0.43580637991827853,-0.45032514643867017,-0.9990205163314094,-0.49192032515568607,-0.45352379085435013,0.9856257804397957,rows,0.0
04-19-08.07.33,04-19-08.07.34,50.22047244094488,11.818897637795276,0.48011933290947323,0.4090551181102362,weights,-0.735649133999823,0.26693748667329076,0.9823350660879282,0.36607637875220056,-0.6838707616827153,-0.25998273019658713,-0.8490058567955396,-0.4043868307975307,rows,0.0
04-19-08.07.33,04-19-08.07.34,8.370786516853933,16.34269662921348,0.6805043314177888,0.18286516853932594,weights,0.9978388178386304,0.628949793380996,-0.0600281957263078,-0.7717037700298253,0.5845873824487731,-0.4685458950464345,0.7877175390132629,0.6783835733426282,rows,0.0
