04-15-01.36.02,04-15-01.36.02,75.06666666666666,14.2,0.4313131313131313,0.29000000000000004,weights,0.5994462587749432,-0.2736620079946708,-0.9509762338794268,0.21901463671472965,rows,0
04-15-01.36.02,04-15-01.36.02,73.27777777777777,13.166666666666666,0.42300962379702545,0.3416666666666667,weights,0.3233861012688013,0.2171158012576817,-0.7646582429461655,-0.10458218823284815,rows,0
04-15-01.36.02,04-15-01.36.02,71.84210526315789,16.473684210526315,0.3222442899702086,0.17631578947368426,weights,0.04298158020662046,-0.46290521913354055,-0.15523654565138156,0.5689293574086105,rows,0
04-15-01.36.02,04-15-01.36.02,68.38095238095238,13.142857142857142,0.4253701480592237,0.34285714285714286,weights,-0.8832580166064676,0.48320635933826583,-0.057946448303954234,-0.3299689501189027,rows,0
04-15-01.36.02,04-15-01.36.02,66.76923076923077,14.846153846153847,0.47425802543912776,0.25769230769230766,weights,-0.24184351895134082,-0.6345433553605502,0.035218210344086565,0.4149435033920408,rows,0
04-15-01.36.02,04-15-01.36.02,68.95238095238095,13.095238095238095,0.4156577885391445,0.34523809523809523,weights,-0.8005694988755285,0.3583156174577724,-0.6720744182055454,-0.5384805489117237,rows,0
04-15-01.36.02,04-15-01.36.02,9.323699421965317,10.872832369942197,0.5946217642623776,0.45635838150289015,weights,0.6673558483903563,0.7521302250349611,0.8660911147743375,0.8596929515194913,rows,121
04-15-01.36.02,04-15-01.36.02,11.16,14.68,0.5536,0.266,weights,0.9603771121002889,-0.48137527308460126,-0.3823092685300471,-0.039453793268366066,rows,0
04-15-01.36.02,04-15-01.36.02,38.03225806451613,11.290322580645162,0.486050566695728,0.4354838709677419,weights,0.9159169443174124,0.10455039970923408,-0.9751361968310657,-0.5519422878607312,rows,0
04-15-01.36.02,04-15-01.36.02,42.96551724137931,11.793103448275861,0.5004009623095429,0.41034482758620694,weights,-0.44297761881360453,0.8675471028489798,0.06736863776950353,0.15759302198601666,rows,0
04-15-01.36.02,04-15-01.36.02,62.266666666666666,13.533333333333333,0.47231638418079097,0.32333333333333336,weights,-0.7926045700237021,-0.9317206958237998,-0.6235466817257329,-0.15479858159161264,rows,0
04-15-01.36.02,04-15-01.36.02,69.66666666666667,13.0,0.45572916666666663,0.35,weights,-0.6361306359720806,0.8329089034245796,-0.5617963936512047,-0.42821911450076633,rows,0
04-15-01.36.02,04-15-01.36.02,5.645833333333333,14.4375,0.8552350427350427,0.278125,weights,-0.3846058280542233,-3.229424428030647E-5,0.42543136101042944,-0.13382667961953532,rows,5
04-15-01.36.02,04-15-01.36.02,20.34375,15.84375,0.6232638888888888,0.2078125,weights,0.39759336312790694,-0.7343084295104341,-0.3028348581760105,-0.6687466189409517,rows,0
04-15-01.36.02,04-15-01.36.02,14.75,13.958333333333334,0.5241935483870968,0.3020833333333333,weights,0.8719541901656522,-0.4581209873199923,-0.4951939854638423,0.8570727987678106,rows,0
04-15-01.36.02,04-15-01.36.02,65.3157894736842,13.052631578947368,0.4417453891138102,0.3473684210526316,weights,-0.281285511415581,-0.05966301696786891,-0.05598907112021556,-0.8948773544057693,rows,0
04-15-01.36.02,04-15-01.36.02,71.3529411764706,16.176470588235293,0.30046136101499415,0.19117647058823534,weights,-0.8674917012342978,-0.7020244243684588,0.6913659861253134,-0.57222337810488,rows,0
04-15-01.36.02,04-15-01.36.02,12.928571428571429,11.404761904761905,0.5027472527472527,0.42976190476190473,weights,0.8098324125389165,0.6566152383484234,-0.43508766136039334,0.886977362562059,rows,0
04-15-01.36.02,04-15-01.36.02,35.0,10.89655172413793,0.5882352941176471,0.45517241379310347,weights,-0.7826027539202927,0.6115677436484446,0.447587232744459,0.5362283050948446,rows,0
04-15-01.36.02,04-15-01.36.02,78.47058823529412,14.529411764705882,0.3917008663930689,0.2735294117647059,weights,-0.06957636973967984,-0.056945281809424486,-0.38735761420788095,0.6299538785070398,rows,0
04-15-01.36.02,04-15-01.36.02,67.04166666666667,13.458333333333334,0.396021021021021,0.3270833333333333,weights,-0.6700515716496223,0.4445251528567118,-0.009897537930153133,0.9242902132941704,rows,1
04-15-01.36.02,04-15-01.36.03,62.42857142857143,15.285714285714286,0.3997252747252747,0.23571428571428568,weights,0.44820154078912666,-0.6380650981683673,-0.586673789020145,0.7333692357967896,rows,0
04-15-01.36.03,04-15-01.36.03,63.25,14.75,0.4197247706422018,0.2625,weights,0.2511167747938243,-0.6419492304300942,-0.6152674298293339,-0.0948418465261387,rows,0
04-15-01.36.03,04-15-01.36.03,49.833333333333336,11.625,0.4914965986394558,0.41875,weights,0.14703864678700884,0.4158413449020919,-0.6002458370442167,0.3809172093198425,rows,0
04-15-01.36.03,04-15-01.36.03,14.776,10.872,0.53825,0.45640000000000003,weights,0.010688504378156605,0.5950172854249853,0.36808107384099187,0.5023382930861995,rows,33
04-15-01.36.03,04-15-01.36.03,56.42857142857143,14.714285714285714,0.3932411674347158,0.26428571428571435,weights,0.5114514249348618,-0.9442164160427271,-0.8287428622189046,0.7304264381745564,rows,0
04-15-01.36.03,04-15-01.36.03,66.0,16.57894736842105,0.3465346534653465,0.17105263157894743,weights,-0.9649526778174753,-0.7361339715329702,0.8956908372258596,-0.059813014422697375,rows,0
04-15-01.36.03,04-15-01.36.03,14.439024390243903,10.853658536585366,0.5186991869918699,0.4573170731707317,weights,0.987647851978134,0.7908750280023644,-0.21985539280210786,-0.04481870690095646,rows,0
04-15-01.36.03,04-15-01.36.03,10.056872037914692,10.592417061611375,0.6275232578550113,0.4703791469194313,weights,0.7715027424122265,0.6240683454793792,0.41676319704959686,0.48601250463602463,rows,67
04-15-01.36.03,04-15-01.36.03,76.05882352941177,14.294117647058824,0.41493212669683255,0.2852941176470588,weights,-0.7788630245281651,-0.6004240156354386,-0.7552947383290389,-0.8631948630845796,rows,0
04-15-01.36.03,04-15-01.36.03,12.776649746192893,12.431472081218274,0.48893401015228427,0.3784263959390863,weights,0.5356034378346131,1.0,1.0,0.9121499760684338,rows,61
04-15-01.36.03,04-15-01.36.03,9.511811023622048,10.847769028871392,0.5864429989729544,0.4576115485564304,weights,0.6032501598644512,0.7165075508300391,1.0,0.7308103070997813,rows,135
