04-15-17.09.07,04-15-17.09.07,13.22027972,17.59440559,0.589432307,0.12027972,weights,0.740206692,0.923284532,-0.345460769,0.135403871,-0.672014788,rows,6.4,19.80666667,7713.96
04-15-17.09.07,04-15-17.09.07,14.04411765,15.91176471,0.69601477,0.204411765,weights,0.669305421,-0.676046517,-0.151237582,-0.278579115,0.997007283,rows,0,19.92666667,6753.586667
04-15-17.09.07,04-15-17.09.07,20.0483871,15.47580645,0.708599025,0.226209677,weights,0.717064682,-0.220787553,-0.399592921,-0.573687964,0.407272392,rows,0,20.02666667,12268.19333
04-15-17.09.07,04-15-17.09.13,5.51955585,9.871892609,0.712523133,0.50640537,weights,0.655257973,0.328845473,0.099858436,0.116704116,0.617682497,rows,465,20.30666667,19414.11333
04-15-17.09.13,04-15-17.09.14,58.68,15.01333333,0.432495164,0.249333333,weights,0.369878989,0.125543517,-0.518496753,-0.546017252,-0.43813967,rows,0,4.926666667,14602.09333
04-15-17.09.14,04-15-17.09.14,15.6870229,15.32824427,0.722844118,0.233587786,weights,0.807123515,-0.901789044,-0.327114123,0.064771193,-0.07177327,rows,0,4.933333333,20271.34
04-15-17.09.14,04-15-17.09.14,17.41221374,15.42748092,0.676352904,0.228625954,weights,0.446550118,-0.968293048,-0.088044155,-0.17755108,0.714873296,rows,0,261.4133333,16830.22
04-15-17.09.14,04-15-17.09.14,14.79365079,14.86507937,0.686575195,0.256746032,weights,0.816169159,-0.88609414,-0.544613007,-0.058411393,-0.169644506,rows,0,265.7533333,18420.99333
04-15-17.09.14,04-15-17.09.14,17.80833333,14.80833333,0.696103527,0.259583333,weights,0.990705966,-0.661496824,-0.475111978,-0.704221401,0.289635029,rows,0,265.9,18376.07333
04-15-17.09.14,04-15-17.09.14,26.57627119,16.25423729,0.652143047,0.187288136,weights,0.208360929,-0.383076794,-0.513512157,-0.220047711,-0.038747994,rows,0,277.1333333,20630.23333
04-15-17.09.14,04-15-17.09.14,14.82638889,14.80555556,0.663036616,0.259722222,weights,0.993499762,-0.065082311,-0.596234951,0.002302237,0.026323963,rows,0.2,277.3266667,27773.20667
04-15-17.09.14,04-15-17.09.15,7.957317073,12.8902439,0.760321775,0.355487805,weights,0.449218187,-0.528156938,0.204799243,-0.015153349,0.686774569,rows,0,314.6666667,21488.84667
04-15-17.09.15,04-15-17.09.15,14.57251908,15.00763359,0.705009735,0.249618321,weights,0.563245019,-0.288569176,-0.460579897,-0.259545044,-0.684353473,rows,0,315.8,26011.92667
04-15-17.09.15,04-15-17.09.15,4.372197309,13.57847534,0.776928709,0.321076233,weights,0.812020009,0.007107889,0.118489714,-0.271127938,0.436425639,rows,0.8,321.7933333,25986.17333
04-15-17.09.15,04-15-17.09.15,15.80833333,15.15833333,0.679993252,0.242083333,weights,0.17245677,-0.837614848,-0.352563822,0.259634561,0.059959984,rows,0,321.78,32179.47333
04-15-17.09.15,04-15-17.09.15,17.905,17.43,0.573690476,0.1285,weights,1,0.260851393,-0.660632626,-0.093303702,0.463976614,rows,1,321.8666667,35552.32
04-15-17.09.15,04-15-17.09.16,15.85714286,16.94470046,0.607496464,0.152764977,weights,0.444003189,0.549055451,-0.019146774,-0.274431035,0.1249461,rows,1.4,327.9266667,32145.45333
04-15-17.09.16,04-15-17.09.16,10.48880597,13.9738806,0.593457133,0.30130597,weights,0.676938295,0.685302502,0.237213489,-0.075929724,0.537635304,rows,4.2,328.58,28693.59333
04-15-17.09.16,04-15-17.09.16,8.428571429,14.77142857,0.736607143,0.261428571,weights,0.904857047,-0.306280956,-0.182844987,-0.017820386,0.02274824,rows,0,328.7,27131.42667
04-15-17.09.16,04-15-17.09.16,12.32835821,15.14925373,0.685501066,0.242537313,weights,0.657818849,-2.03E-05,-0.468072812,0.253494144,-0.389177372,rows,0,329.1066667,30638.31333
04-15-17.09.16,04-15-17.09.16,24.30327869,15.13114754,0.651815492,0.243442623,weights,0.541357622,-0.635761086,-0.69440922,-0.529667385,0.401434179,rows,0,329.72,33515.04667
04-15-17.09.16,04-15-17.09.16,13.97560976,17.75609756,0.55206379,0.112195122,weights,0.680480688,0.826794829,-0.128232308,-0.126833687,-0.372932241,rows,3,330.0066667,30288.26667
04-15-17.09.16,04-15-17.09.17,15.67521368,14.82051282,0.662172119,0.258974359,weights,0.856954066,-0.548908557,-0.723045442,-0.353241072,-0.901169016,rows,0,329.9733333,38202.28
04-15-17.09.17,04-15-17.09.17,12.36986301,15.49315068,0.725114155,0.225342466,weights,0.829202919,-0.216305521,-0.335407721,0.086573315,0.168008967,rows,0,331.7333333,30875.01333
04-15-17.09.17,04-15-17.09.17,18.89393939,15.6969697,0.692281117,0.215151515,weights,0.542285864,-0.688008017,-0.41579857,0.018473419,0.195291948,rows,0,331.8133333,27050.09333
04-15-17.09.17,04-15-17.09.17,13.45070423,15.49295775,0.730985915,0.225352113,weights,0.842027734,-1,0.038292655,-0.190076451,-0.454489223,rows,0,339.5266667,31908.62667
04-15-17.09.17,04-15-17.09.18,8.253802281,10.19486692,0.614308305,0.490256654,weights,0.927770765,0.431331371,0.408470865,0.111646456,0.509082238,rows,66.6,339.58,34055.98
04-15-17.09.18,04-15-17.09.18,8.058577406,13.53138075,0.643425779,0.323430962,weights,0.633371975,0.434020127,0.202259068,-0.151124874,0.855659849,rows,1.8,338.4066667,31433.29333
04-15-17.09.18,04-15-17.09.18,28.08444444,11.05777778,0.489373737,0.447111111,weights,-0.327008323,0.306631463,0.49532359,0.324076881,0.341853866,rows,3.6,338.3733333,33361.22353
04-15-17.09.18,04-15-17.09.19,10.94150418,10.95961003,0.498096139,0.452019499,weights,0.85599411,0.240748704,0.549364866,0.201836518,0.492749931,rows,40.2,338.5466667,
04-15-17.09.19,04-15-17.09.19,15.6911315,10.49847095,0.566543329,0.475076453,weights,0.035387477,0.38341959,0.479666712,0.187311008,0.107502872,rows,10,337.6733333,
04-15-17.09.19,04-15-17.09.19,9.455284553,17.33333333,0.671691509,0.133333333,weights,1,0.425765796,-0.100153295,-0.132055624,0.905129029,rows,3,337.66,
04-15-17.09.19,04-15-17.09.19,6.802013423,15.68120805,0.714201117,0.215939597,weights,0.997416335,0.011204753,-0.090436644,0.486009165,0.648417555,rows,8.4,337.6066667,
04-15-17.09.19,04-15-17.09.19,12.54356846,17.42738589,0.603051631,0.128630705,weights,0.534289505,0.439859235,-0.260141564,0.174830661,0.460832458,rows,3.6,357.82,
04-15-17.09.19,04-15-17.09.19,74.0212766,13.56382979,0.413460566,0.321808511,weights,-0.330514267,0.411691172,0.061459529,0.069028055,0.16707025,rows,0.2,359.72,
04-15-17.09.19,04-15-17.10.06,1.690734055,7.328530229,0.911013997,0.633573489,weights,0.971419204,0.23686412,0.061525343,0.054759817,0.073755523,rows,7694.4,360.14,
04-15-17.10.06,04-15-17.10.07,9.782773564,10.86565547,0.547093816,0.456717226,weights,1,0.112043414,0.523704482,0.380061814,0.696569068,rows,130.2,105.3733333,
04-15-17.10.07,04-15-17.10.08,6.400749064,14.92509363,0.759370336,0.253745318,weights,0.968808014,0.155594052,0.0448515,-0.194015031,0.271444742,rows,4.4,102.5466667,
04-15-17.10.08,04-15-17.10.10,8.653056621,11.24949244,0.591836952,0.437525378,weights,0.91842477,0.437589298,0.155171658,0.409613357,0.189475227,rows,337,102.4733333,
04-15-17.10.10,04-15-17.10.10,6.114982578,13.88850174,0.722046246,0.305574913,weights,1,0.011020368,0.214535379,-0.088491182,0.26335531,rows,5.8,94.23333333,
04-15-17.10.10,04-15-17.10.17,6.024957818,9.29942351,0.689435164,0.535028825,weights,0.917618289,0.285693371,0.224569739,0.479682335,0.25310547,rows,1120.4,94.56666667,
04-15-17.10.17,04-15-17.10.17,9.905660377,16.32389937,0.600578211,0.183805031,weights,1,0.378480169,-0.11801666,0.513811329,0.733314357,rows,34,59.93333333,
04-15-17.10.17,04-15-17.10.18,8.713822456,10.60843129,0.610990069,0.469578435,weights,1,0.207898585,0.480931712,0.531744181,0.116175161,rows,179.8,92.52,
04-15-17.10.18,04-15-17.10.18,9.284153005,16.20765027,0.737735791,0.189617486,weights,0.970005742,0.021797394,-0.26647215,-0.134152527,0.775058313,rows,0.4,88.5,
04-15-17.10.18,04-15-17.10.19,5.032258065,13.68145161,0.781206171,0.315927419,weights,1,0.061955591,0.240003674,-0.228023156,0.601428013,rows,2.6,88.72666667,
04-15-17.10.19,04-15-17.10.20,10.61526169,11.88853376,0.5085527,0.405573312,weights,0.780232099,0.033219881,0.575522322,0.535804332,0.567302816,rows,182.8,88.64666667,
04-15-17.10.20,04-15-17.10.20,14.54201681,11.81932773,0.480642257,0.409033613,weights,0.656334162,0.395174698,1,0.408895196,0.42315132,rows,21,83.50666667,
04-15-17.10.20,04-15-17.10.20,11.73063973,17.44107744,0.530774411,0.127946128,weights,1,0.258936407,-0.256134661,0.530914963,0.431863517,rows,7.8,84.23333333,
04-15-17.10.20,04-15-17.10.20,9.802816901,16.29295775,0.628681178,0.185352113,weights,0.943206631,0.349884988,-0.164083837,0.502089601,0.459937101,rows,12.2,109.5933333,
04-15-17.10.20,04-15-17.10.21,10.23873874,17.36711712,0.576911622,0.131644144,weights,1,0.231310296,-0.067168363,-0.031172547,0.015846124,rows,18.4,109.7933333,
04-15-17.10.21,04-15-17.10.21,3.926153846,14.57230769,0.766300366,0.271384615,weights,1,0.065545762,0.231047172,-0.061394583,0.381221789,rows,8.6,109.1933333,
04-15-17.10.21,04-15-17.10.21,45.57954545,12.15340909,0.417141362,0.392329545,weights,-0.48882021,0.381135183,0.209655822,0.355057925,0.283543874,rows,2,110.6266667,
04-15-17.10.21,04-15-17.10.21,11.06385405,11.27366021,0.542815948,0.43631699,weights,0.957034703,0.392797634,0.515559743,0.178920459,0.007364591,rows,52.8,111.28,
04-15-17.10.21,04-15-17.10.21,10.73640167,17.041841,0.627208275,0.14790795,weights,0.96504558,0.323720653,-0.112245663,-0.2348165,0.673520053,rows,2.4,111.0733333,
04-15-17.10.21,04-15-17.10.23,5.15942029,10.7568438,0.751950948,0.46215781,weights,1,0.169886798,0.029333062,0.504348113,0.158267604,rows,231.4,111.04,
04-15-17.10.23,04-15-17.10.23,20.07305936,11.35616438,0.510413186,0.432191781,weights,0.017839422,0.065814535,0.258581123,-1.12E-04,0.197910823,rows,1.6,111.86,
04-15-17.10.23,04-15-17.10.23,12.23762376,11.19471947,0.539938956,0.440264026,weights,0.919289381,0.661529184,0.742650116,0.208844329,0.457544943,rows,31.4,112.2066667,
04-15-17.10.23,04-15-17.10.24,11.42920354,11.71681416,0.546460177,0.414159292,weights,0.870813517,0.124967769,0.551785233,-0.176421504,0.704897517,rows,0.8,113.46,
04-15-17.10.24,04-15-17.10.24,17.99032258,11.02903226,0.538709677,0.448548387,weights,-0.284791792,0.316946149,0.823038996,0.600297539,0.604646366,rows,8.8,113.8266667,
04-15-17.10.24,04-15-17.10.24,9.771052632,16.56052632,0.599547023,0.171973684,weights,1,0.235124623,-0.211971433,0.538209182,0.327319834,rows,14,115.1733333,
04-15-17.10.24,04-15-17.10.24,19.1588785,11.54517134,0.479378302,0.422741433,weights,-0.034656075,-0.067107075,0.80854735,0.203497083,0.462820243,rows,9.6,114.7266667,
04-15-17.10.24,04-15-17.10.24,7.602739726,15.55707763,0.698303979,0.222146119,weights,1,0.144702514,-0.117557793,0.003262803,0.776679838,rows,1.4,118.4466667,
04-15-17.10.24,04-15-17.10.28,5.606072106,9.842757748,0.727860577,0.507862113,weights,1,0.317628005,0.143465353,0.777078005,0.742304581,rows,614.8,118.42,
04-15-17.10.28,04-15-17.10.29,9.958805355,16.18949537,0.538944197,0.190525232,weights,0.601346994,0.341565783,-0.028753559,0.197474032,0.384774116,rows,60.6,107.0666667,
04-15-17.10.29,04-15-17.10.29,17.50558659,10.68994413,0.553428913,0.465502793,weights,-0.287211693,0.509727587,0.421464427,0.426747411,0.514122323,rows,12.8,113.1266667,
04-15-17.10.29,04-15-17.10.29,8.78587963,11.62615741,0.560706019,0.41869213,weights,1,0.59686412,0.341345759,0.047551626,0.178536254,rows,51.4,115.28,
04-15-17.10.29,04-15-17.10.30,12.47179487,10.63333333,0.551374285,0.468333333,weights,1,0.549144611,0.849307694,0.688065343,0.596971247,rows,45.4,118.6133333,
04-15-17.10.30,04-15-17.10.30,10.75303644,13.00404858,0.555659651,0.349797571,weights,1,0.565794213,0.406092419,-0.251885325,0.561598543,rows,2.2,122.6466667,
04-15-17.10.30,04-15-17.10.30,11.5880597,12.20149254,0.500514668,0.389925373,weights,0.882798502,0.673602244,0.508202212,0.712893349,0.101303429,rows,89.8,123,
04-15-17.10.30,04-15-17.10.31,11.22705314,11.31400966,0.524277409,0.434299517,weights,1,0.43427301,0.563147904,0.029126847,0.454561684,rows,15.8,126.88,
04-15-17.10.31,04-15-17.10.31,9.830234438,10.49151172,0.565033874,0.475424414,weights,0.879649647,0.508090249,0.572435476,0.755476129,0.391502372,rows,81.4,134.4266667,
04-15-17.10.31,04-15-17.10.38,5.242186285,9.726636604,0.761718805,0.51366817,weights,1,0.219513686,0.081366786,0.800294804,0.648428349,rows,1011.6,143.96,
04-15-17.10.38,04-15-17.10.38,11.81656184,11.80607966,0.519651958,0.409696017,weights,1,0.583247255,0.809718205,0.815502708,0.470289205,rows,59.2,188.56,
04-15-17.10.38,04-15-17.10.38,6.366336634,16.64026403,0.723202755,0.167986799,weights,1,0.158228505,-0.020228829,-0.005370995,0.725999942,rows,7.2,193.94,
04-15-17.10.38,04-15-17.10.38,15.75119617,11.88038278,0.522691025,0.405980861,weights,1,0.529995815,0.58672077,-0.533936509,0.888210577,rows,0.2,196.2266667,
04-15-17.10.38,04-15-17.10.39,12.74430823,11.13134851,0.520890668,0.443432574,weights,0.681223628,-0.004884663,0.897269092,0.818913882,0.573215301,rows,28.6,196.2266667,
04-15-17.10.39,04-15-17.10.39,11.49468085,11.39361702,0.536504804,0.430319149,weights,0.906816995,0.186592813,1,0.71228998,0.589378505,rows,42.8,201.9333333,
04-15-17.10.39,04-15-17.10.44,4.715405763,9.683535282,0.768852659,0.515823236,weights,1,0.141236965,0.051796478,0.814643756,0.36710283,rows,768.6,201.6866667,
04-15-17.10.44,04-15-17.10.44,8.60324826,15.85150812,0.647407858,0.207424594,weights,0.973615477,0.327787002,-0.158104349,0.790449105,0.468646628,rows,18.2,205.9,
04-15-17.10.44,04-15-17.10.44,13.45641026,17.13333333,0.551452991,0.143333333,weights,1,0.291202976,-0.288610177,-0.222320961,0.081592506,rows,0.4,205.2933333,
04-15-17.10.44,04-15-17.10.45,9.582072177,10.21187427,0.590509736,0.489406286,weights,1,0.531368353,0.578430839,0.294328025,0.324006246,rows,51.6,205.2933333,
04-15-17.10.45,04-15-17.10.45,17.20754717,11.83857442,0.484803977,0.408071279,weights,-0.396478883,-0.028855359,0.441910952,0.654020052,0.614434596,rows,21.6,205.3066667,
04-15-17.10.45,04-15-17.10.45,11.58417085,10.96859296,0.529098746,0.451570352,weights,1,0.656478193,0.841769112,0.519074546,0.376576695,rows,46.6,209.4466667,
04-15-17.10.45,04-15-17.10.45,14.93396226,17.18867925,0.598549402,0.140566038,weights,1,0.373058032,-0.22790934,-0.419845169,0.658360921,rows,1.4,211.02,
04-15-17.10.45,04-15-17.10.47,8.467505855,10.20550351,0.61511337,0.489724824,weights,1,0.571258393,0.352223685,0.782315424,0.119883565,rows,256,210.9733333,
04-15-17.10.47,04-15-17.10.47,18.35795455,11.03125,0.521928267,0.4484375,weights,-0.03803054,0.051477194,0.393276121,0.145551967,0.17288436,rows,12,217.0066667,
04-15-17.10.47,04-15-17.10.48,8.749074074,11.04444444,0.579371439,0.447777778,weights,0.992255866,0.587398406,0.360292034,0.143065608,0.44519887,rows,69,216.6066667,
04-15-17.10.48,04-15-17.10.48,7.156756757,15.13783784,0.619321449,0.243108108,weights,0.881675746,0.175672872,0.219042569,-0.027992902,0.720336609,rows,11.8,214.62,
04-15-17.10.48,04-15-17.10.48,12.07211538,11.28846154,0.532088551,0.435576923,weights,1,0.315841035,0.828718321,0.42428486,0.738176717,rows,49.2,214.6866667,
04-15-17.10.48,04-15-17.10.48,12.25657895,15.38157895,0.734706083,0.230921053,weights,0.973815526,-0.409262947,-0.583753096,0.208573094,-0.304671986,rows,0.6,213.14,
04-15-17.10.48,04-15-17.10.49,7.640138408,9.951557093,0.614134424,0.502422145,weights,1,0.021815164,0.40905925,0.107964371,0.229619996,rows,121.2,213.12,
04-15-17.10.49,04-15-17.10.49,10.3442623,15.55191257,0.769101288,0.222404372,weights,1,-0.047844441,-0.075935693,0.136080632,0.610473163,rows,0.6,209.1,
04-15-17.10.49,04-15-17.10.51,7.863137685,10.47915524,0.625564872,0.476042238,weights,1,0.529648416,0.287096773,0.490273119,0.739785287,rows,274.2,209.14,
04-15-17.10.51,04-15-17.10.53,8.155692308,10.50338462,0.618892883,0.474830769,weights,1,0.248884974,0.325631901,0.090879016,0.591199914,rows,242.4,200.5733333,
04-15-17.10.53,04-15-17.10.53,10.85304054,11.52364865,0.532196528,0.423817568,weights,1,0.55124379,0.571825192,0.428676816,0.717813798,rows,77.4,198.1666667,
04-15-17.10.53,04-15-17.10.54,8.395359848,13.36126894,0.588462753,0.331936553,weights,1,0.513333243,0.109031432,0.04953069,0.110810811,rows,151.4,195.96,
04-15-17.10.54,04-15-17.10.55,8.139504563,10.26510213,0.616061106,0.486744894,weights,1,0.461021933,0.439223923,0.379954235,0.59602552,rows,166.4,191.04,
04-15-17.10.55,04-15-17.10.56,7.660526316,16.45526316,0.6698049,0.177236842,weights,1,0.47927364,0.111222672,-0.065039411,0.353322676,rows,12.8,185.5466667,
04-15-17.10.56,04-15-17.10.57,7.930282445,10.83768323,0.611260664,0.458115838,weights,1,0.59745548,0.186788976,0.385771411,0.146156848,rows,206.2,185.18,
04-15-17.10.57,04-15-17.10.59,7.145538462,10.65784615,0.615831266,0.467107692,weights,1,0.360126293,0.227451508,0.095275477,0.311089307,rows,242.2,178.3333333,
04-15-17.10.59,04-15-17.11.01,7.811383465,10.65413378,0.617089046,0.467293311,weights,1,0.451285339,0.234324771,0.38774959,0.283238619,rows,367.4,170.58,
04-15-17.11.01,04-15-17.11.15,3.523085243,7.203204218,0.804273042,0.639839789,weights,1,0.106906279,0.218922969,0.494233955,0.527038284,rows,2349.6,158.3733333,
04-15-17.11.15,04-15-17.11.17,9.779683821,11.3353515,0.589088915,0.433232425,weights,1,0.49924092,0.409925741,0.409812677,0.236957176,rows,220.6,80.1,
04-15-17.11.17,04-15-17.11.17,8.966580977,10.54927164,0.577048067,0.472536418,weights,0.795370023,0.13706502,0.354885945,0.046989974,0.256979785,rows,75.8,72.82,
04-15-17.11.17,04-15-17.11.18,6.731481481,13.28240741,0.670025418,0.33587963,weights,1,0.440030546,0.244896597,-0.255618194,0.647504817,rows,0.2,74.92,
04-15-17.11.18,04-15-17.11.19,8.608839779,9.825046041,0.615676796,0.508747698,weights,1,0.02565236,0.474717732,0.410611912,0.517630113,rows,199.8,74.91333333,
04-15-17.11.19,04-15-17.11.19,11.54033486,10.86149163,0.54920567,0.456925419,weights,1,0.041769603,0.925124816,0.478881871,0.654983133,rows,35.4,68.27333333,
04-15-17.11.19,04-15-17.11.25,4.456554143,7.61665936,0.795570911,0.619167032,weights,1,0.066681184,0.276448832,0.496738989,0.289708638,rows,895,67.10666667,
04-15-17.11.25,04-15-17.11.25,8.201257862,14.33333333,0.677115832,0.283333333,weights,0.907906754,-0.233910431,-0.118257035,0.244074128,-0.128987868,rows,0,37.32666667,
04-15-17.11.25,04-15-17.11.25,14.80213904,17.11229947,0.652531947,0.144385027,weights,0.681164624,0.082309293,-0.566109681,-0.023291738,-0.465755631,rows,0.4,37.32666667,
04-15-17.11.25,04-15-17.11.25,10.72286374,11.0334873,0.567626462,0.448325635,weights,1,0.835385063,0.672238903,0.385817895,0.256564562,rows,52,37.31333333,
04-15-17.11.25,04-15-17.11.26,7.891283056,10.04015671,0.616928007,0.497992165,weights,1,-0.29573963,0.494109016,0.457463314,0.795969068,rows,145.8,36.17333333,
04-15-17.11.26,04-15-17.11.27,11.02303816,11.8387329,0.516533414,0.408063355,weights,0.964532032,0.578683669,0.433644999,0.340359866,0.144898113,rows,93.8,31.31333333,
04-15-17.11.27,04-15-17.11.27,10.18881119,14.68531469,0.715396336,0.265734266,weights,0.808637467,-0.104231694,-0.357804576,-0.071265511,-0.032433376,rows,0,28.23333333,
04-15-17.11.27,04-15-17.11.30,7.332511882,11.27935223,0.633374406,0.436032389,weights,1,0.48526361,0.093886025,0.397041896,0.135829548,rows,437,28.23333333,
04-15-17.11.30,04-15-17.11.30,8.174193548,14.04516129,0.795645161,0.297741935,weights,1,-0.779695676,0.212958795,0.280474824,-0.627354329,rows,0,13.74666667,
04-15-17.11.30,04-15-17.11.30,8.422155689,17.38023952,0.613662583,0.130988024,weights,0.959174511,0.319443398,-0.114889731,-0.048272676,0.052224505,rows,9.4,13.74666667,
04-15-17.11.30,04-15-17.11.30,14.1171875,17.88802083,0.4921875,0.105598958,weights,0.780163077,0.482258348,-0.156764833,0.099059179,0.093632806,rows,13.8,13.49333333,
04-15-17.11.30,04-15-17.11.30,6.421259843,14.33858268,0.658443625,0.283070866,weights,1,0.302092601,0.229060047,-0.206060415,0.001519669,rows,2.8,13.06666667,
