04-16-17.51.02,04-16-17.51.06,7.764116013576057,9.85282320271521,0.643847889285502,0.5073588398642395,weights,0.5498499126266518,0.1210365567154339,0.19495715316925444,0.25651956934439046,0.3764412134242845,rows,501.2
04-16-17.51.06,04-16-17.51.06,70.76767676767676,13.484848484848484,0.4092848349943509,0.3257575757575758,weights,-0.7401043263397724,0.004333701408458568,0.25201108143867024,-0.09322804128149897,-0.9077884700424697,rows,0.0
04-16-17.51.06,04-16-17.51.07,8.276807980049876,10.522622016387603,0.581979394946976,0.47386889918061986,weights,0.9051819862504682,0.14165901516560253,0.4494600506968649,0.2336509914514655,0.5763988678840295,rows,207.0
04-16-17.51.07,04-16-17.51.07,59.86538461538461,12.346153846153847,0.47021783526208305,0.38269230769230766,weights,-0.06452374072723432,-0.5121944619563972,0.7507935089275113,-0.8595378197062236,0.03847336967029946,rows,0.2
04-16-17.51.07,04-16-17.51.07,19.496987951807228,11.587349397590362,0.4758874206503434,0.4206325301204819,weights,-0.1017167993170367,0.11329648030359696,0.5177266712250586,0.24585388492290416,-0.47928042151010897,rows,10.4
04-16-17.51.08,04-16-17.51.08,38.258823529411764,11.958823529411765,0.43404107205012177,0.40205882352941175,weights,0.0934489556302609,0.35506055072544673,0.4707537216832003,-0.34953296418029534,0.30842464693705685,rows,0.2
04-16-17.51.08,04-16-17.51.08,21.872881355932204,15.720338983050848,0.6254643603436267,0.2139830508474576,weights,-0.650864711456624,-0.850163147374696,-0.4771123600270175,0.6005484906684302,-0.7153186918850267,rows,0.0
04-16-17.51.08,04-16-17.51.08,45.158940397350996,11.993377483443709,0.4283678430715064,0.40033112582781455,weights,-0.22793977805388765,0.36045886430205787,0.9508879184613503,-0.39197800609789013,0.47591969866179595,rows,0.0
04-16-17.51.08,04-16-17.51.08,46.94927536231884,11.76086956521739,0.472480052108777,0.41195652173913044,weights,-0.9471860910235086,0.12148178760689299,0.856198644911567,0.1604903356913796,0.040029201456882824,rows,0.0
04-16-17.51.08,04-16-17.51.08,12.54225352112676,15.443661971830986,0.6267186452045608,0.2278169014084507,weights,0.7215199597908861,-0.2380014919637088,-0.944427130934639,0.46947143756071563,0.8927849744385363,rows,0.0
